timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1754676000,Aug 08 2025 - 6:00pm,complete,2544,Dordrecht,Cambuur,Alex Bos,1,0.00,0.00,1.21,1.79,1,0,1,1,1,0,"28","",7,7,2,0,1,1,1,1,1,1,17,7,6,2,11,5,12,8,40,60,0.00,0.00,1.79,0.89,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.70,3.25,2.20,1.19,1.62,2.39,4.38,1.54,2.50,Riwal Hoogwerkers Stadion
1754676000,Aug 08 2025 - 6:00pm,complete,10125,De Graafschap,VVV,Martijn Vos,1,0.00,0.00,1.74,1.00,3,2,5,3,2,1,"25,13,57","17,78",12,9,1,0,1,0,0,1,1,0,29,10,10,3,19,7,7,10,56,44,0.00,0.00,2.92,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.55,4.50,5.00,1.11,1.43,2.30,4.00,1.64,2.41,Stadion De Vijverberg
1754676000,Aug 08 2025 - 6:00pm,complete,6320,Den Bosch,Ajax II,Kevin Puts,1,0.00,0.00,1.58,0.79,2,0,2,1,1,0,"9,80","",2,5,0,0,1,0,0,0,0,1,10,15,7,4,3,11,10,8,50,50,0.00,0.00,1.36,1.61,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.60,3.25,1.17,1.65,2.60,4.60,1.51,2.21,Stadion De Vliert
1754676000,Aug 08 2025 - 6:00pm,complete,1912,Eindhoven,Utrecht II,Stan Teuben,1,0.00,0.00,1.58,0.89,1,0,1,0,0,0,"69","",3,7,1,0,1,0,1,0,0,1,6,17,2,5,4,12,11,9,51,49,0.00,0.00,0.86,1.70,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.50,4.12,5.30,1.25,1.85,3.00,5.75,1.88,1.91,Jan Louwers Stadion
1754676000,Aug 08 2025 - 6:00pm,complete,2369,Oss,MVV,Laurens Gerrets,1,0.00,0.00,1.11,0.79,4,0,4,1,1,0,"11,52,88,66","",5,8,1,0,1,0,0,1,1,0,16,17,7,6,9,11,17,17,44,56,0.00,0.00,1.81,1.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.37,3.40,2.65,1.20,1.63,2.44,4.45,1.47,2.45,Frans Heesen Stadion
1754820900,Aug 10 2025 - 10:15am,complete,2733,Helmond Sport,Roda JC,Ingmar Oostrom,1,0.00,0.00,1.53,1.89,1,3,4,2,0,2,"69","33,38,87",7,2,2,0,0,0,0,2,0,0,11,12,2,6,9,6,15,10,66,34,0.00,0.00,1.22,1.33,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.46,3.55,2.83,1.18,1.65,2.50,4.50,1.53,2.36,SolarUnie Stadion
1754837100,Aug 10 2025 - 2:45pm,complete,7845,ADO Den Haag,Willem II,Sander van der Eijk,1,0.00,0.00,2.42,1.79,5,1,6,2,1,1,"52,36,55,63,72","40",6,3,0,0,1,1,0,0,1,1,23,5,8,3,15,2,9,10,66,34,0.00,0.00,2.38,0.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.35,3.40,1.20,1.70,2.90,4.90,1.55,2.33,Cars Jeans Stadion
1754935200,Aug 11 2025 - 6:00pm,complete,850,AZ II,RKC Waalwijk,Clay Ruperti,1,0.00,0.00,0.74,1.42,2,3,5,4,2,2,"19,26","72,14,28",5,3,2,0,2,0,2,0,0,2,13,8,3,3,10,5,17,6,59,41,0.00,0.00,1.63,0.94,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.15,4.01,2.00,1.15,1.50,2.20,3.50,1.46,2.60,AFAS Trainingscomplex
1754935200,Aug 11 2025 - 6:00pm,complete,750,PSV II,Emmen,Wouter Wiersma,1,0.00,0.00,1.58,0.84,3,1,4,1,1,0,"17,49,89","78",0,5,1,0,1,0,1,0,1,0,15,10,7,3,8,7,12,18,51,49,0.00,0.00,1.73,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.62,3.55,2.34,1.10,1.47,2.35,3.85,1.50,2.55,Sportcomplex De Herdgang
1755280800,Aug 15 2025 - 6:00pm,complete,3873,RKC Waalwijk,Helmond Sport,Marc Nagtegaal,2,0.00,0.00,1.63,0.53,1,1,2,2,1,1,"5","26",4,10,1,0,1,0,0,1,1,0,10,13,3,4,7,9,10,12,50,50,0.00,0.00,1.13,1.38,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.71,4.30,4.00,1.14,1.50,2.25,4.05,1.60,2.20,Mandemakers Stadion
