timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1756222200,Aug 26 2025 - 3:30pm,complete,N/A,Mes Rafsanjan,Tractor Sazi,Hossein Zamani,2,0.00,0.00,0.91,1.36,0,0,0,0,0,0,"","",-1,-1,2,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.00,3.00,1.77,1.54,2.59,5.30,9.30,2.42,1.49,Shohadaye Noushabad Stadium
1756224000,Aug 26 2025 - 4:00pm,complete,N/A,Fajr Sepasi,Gol Gohar,Koopal Nazemi,2,0.00,0.00,1.73,1.33,1,0,1,0,0,0,"55","",-1,-1,1,0,2,0,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.05,2.97,2.24,0.00,2.60,0.00,0.00,0.00,0.00,Hafezieh Stadium
1756224000,Aug 26 2025 - 4:00pm,complete,N/A,Shams Azar Qazvin,Chadormalu SC,Morteza Mansourian,2,0.00,0.00,0.83,1.09,4,4,8,4,2,2,"35,21,60,90'4","6,11,64,87",3,3,2,0,1,0,1,1,1,0,7,9,4,6,3,3,-1,-1,53,47,0.00,0.00,0.97,1.21,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.80,2.68,2.85,1.81,3.20,6.45,12.50,2.54,1.50,N/A
1756224000,Aug 26 2025 - 4:00pm,complete,N/A,Esteghlal,Zob Ahan,Seyed Reza Mahdavi,2,0.00,0.00,2.00,0.64,3,3,6,4,1,3,"31,49,90'4","13,23,45'2",8,2,2,0,1,0,2,0,0,1,9,6,4,4,5,2,-1,-1,47,53,0.00,0.00,1.36,0.83,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.15,4.55,1.47,2.45,4.65,9.30,2.34,1.57,Shahr-e Qods Stadium
1756229400,Aug 26 2025 - 5:30pm,complete,N/A,Foolad,Malavan,Hassan Akrami,2,0.00,0.00,1.64,1.09,0,1,1,0,0,0,"","48",8,2,2,0,1,0,1,1,1,0,6,6,0,2,6,4,-1,-1,41,59,0.00,0.00,0.70,0.71,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,2.21,4.20,1.65,3.00,7.00,11.50,2.40,1.62,Ghadir Stadium
1757687400,Sep 12 2025 - 2:30pm,complete,N/A,Tractor Sazi,Aluminium Arak,Seyed Reza Mahdavi,3,0.00,0.00,2.00,0.91,4,1,5,4,3,1,"19,9,42,63","45'4",-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.25,0.00,0.00,1.00,0,0,0,0,0,0,50,0,50,7.00,1.00,1.55,3.55,6.40,1.40,2.30,3.80,8.00,2.45,1.46,N/A
1757691000,Sep 12 2025 - 3:30pm,complete,N/A,Kheybar Khorramabad,Fajr Sepasi,Payam Heydari,3,3.00,1.00,1.50,0.92,1,1,2,1,0,1,"61","33",-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.81,0.00,0.00,3.50,100,100,50,50,50,50,100,0,100,5.00,6.00,2.20,2.75,3.30,1.62,2.88,5.60,12.50,2.45,1.54,N/A
1757694600,Sep 12 2025 - 4:30pm,complete,N/A,Gol Gohar,Sepahan,Vahid Kazemi,3,3.00,1.00,1.82,1.91,1,1,2,1,1,0,"15","62",-1,-1,3,1,3,1,3,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20,0.71,0.00,0.00,1.50,50,50,0,0,0,0,100,0,50,9.00,8.00,4.00,2.66,2.05,1.57,3.00,0.00,0.00,0.00,0.00,Imam Ali Stadium
1757694600,Sep 12 2025 - 4:30pm,complete,N/A,Esteghlal Khuzestan,Esteghlal,Hassan Akrami,3,1.00,3.00,1.45,1.55,1,0,1,1,1,0,"36","",1,5,3,1,2,1,0,4,2,1,5,15,1,0,4,15,-1,-1,57,43,0.77,0.00,0.53,1.29,1.50,50,50,0,0,0,0,50,0,100,4.00,5.00,4.20,3.00,1.80,1.55,2.59,5.00,11.00,2.25,1.55,Ghadir Stadium
1757772000,Sep 13 2025 - 2:00pm,complete,N/A,Chadormalu SC,Malavan,Vahid Zamani,3,3.00,3.00,2.09,1.09,0,0,0,0,0,0,"","",1,4,2,1,1,1,2,1,2,0,5,1,3,0,2,1,-1,-1,46,54,0.46,0.71,0.82,0.26,1.00,0,0,0,0,0,0,0,0,100,4.00,4.00,2.50,2.95,2.75,1.57,2.85,5.75,10.00,2.30,1.57,N/A
1757773800,Sep 13 2025 - 2:30pm,complete,N/A,Zob Ahan,Mes Rafsanjan,Morteza Mansourian,3,0.00,0.00,1.20,0.45,2,0,2,1,1,0,"36,68","",4,2,1,0,3,0,0,1,1,2,10,4,3,2,7,2,-1,-1,57,43,1.84,0.00,1.31,0.87,3.00,50,50,50,50,50,50,100,0,50,6.00,5.00,2.12,3.15,3.45,1.50,2.77,5.80,9.50,2.30,1.53,Folād Shahr Stadium
