timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1723737600,Aug 15 2024 - 4:00pm,complete,N/A,Persepolis,Zob Ahan,Bijan Heydari,1,0.00,0.00,2.13,1.40,1,1,2,2,1,1,"45'1","1",9,0,0,0,1,0,0,0,1,0,8,7,3,2,5,5,-1,-1,50,50,0.00,0.00,1.43,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.50,3.40,6.50,1.42,2.20,4.50,8.30,2.20,1.55,Imam Khomeini Stadium
1723738500,Aug 15 2024 - 4:15pm,complete,N/A,Malavan,Gol Gohar,Vahid Kazemi,1,0.00,0.00,1.73,1.60,1,0,1,0,0,0,"52","",7,4,0,0,1,0,0,0,0,1,4,8,1,2,3,6,-1,-1,51,49,0.00,0.00,0.61,0.97,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,2.50,3.50,1.60,3.00,5.70,9.60,2.35,1.50,N/A
1723741200,Aug 15 2024 - 5:00pm,complete,N/A,Esteghlal Khuzestan,Aluminium Arak,Ali Safaei,1,0.00,0.00,1.47,0.87,0,0,0,0,0,0,"","",3,1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,0,0,7,6,-1,-1,46,54,0.00,0.00,0.75,0.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.60,2.45,3.00,1.60,3.40,5.75,10.00,2.38,1.48,Ghadir Stadium
1723823100,Aug 16 2024 - 3:45pm,complete,N/A,Sepahan,Chadormalu SC,Amir Arab Baraghi,1,0.00,0.00,2.33,0.73,3,1,4,0,0,0,"57,68,90'1","62",3,2,0,0,1,0,0,0,1,0,7,2,5,1,2,1,-1,-1,53,47,0.00,0.00,1.24,0.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.27,4.50,9.00,1.33,2.00,3.56,7.00,2.42,1.47,Naghsh-e-Jahan Stadium
1723823100,Aug 16 2024 - 3:45pm,complete,N/A,Mes Rafsanjan,Tractor Sazi,Reza Tarokh,1,0.00,0.00,0.87,2.53,0,2,2,2,0,2,"","10,28",6,3,-1,-1,-1,-1,-1,-1,-1,-1,6,8,2,4,4,4,-1,-1,54,46,0.00,0.00,0.88,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.90,2.90,1.95,1.43,2.63,4.40,8.80,2.23,1.55,Shohadaye Noushabad Stadium
1723824000,Aug 16 2024 - 4:00pm,complete,N/A,Havadar,Kheybar Khorramabad,Hassan Akrami,1,0.00,0.00,0.53,0.60,0,1,1,0,0,0,"","68",1,4,-1,-1,-1,-1,-1,-1,-1,-1,7,10,4,4,3,6,-1,-1,42,58,0.00,0.00,0.92,1.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.70,2.80,2.63,1.42,2.50,4.33,8.60,2.04,1.66,Shohadaye Noushabad Stadium
1723824000,Aug 16 2024 - 4:00pm,complete,N/A,Shams Azar Qazvin,Esteghlal,Sa'adat Vafapisheh,1,0.00,0.00,1.00,1.20,1,2,3,0,0,0,"89","55,90'1",5,4,-1,-1,-1,-1,-1,-1,-1,-1,7,6,2,2,5,4,-1,-1,54,46,0.00,0.00,0.94,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.75,3.10,1.67,1.42,2.38,4.40,8.70,2.19,1.57,N/A
1723824000,Aug 16 2024 - 4:00pm,complete,N/A,Nassaji Mazandaran,Foolad,Payam Heydari,1,0.00,0.00,0.73,1.60,0,1,1,0,0,0,"","69",3,5,-1,-1,-1,-1,-1,-1,-1,-1,4,12,2,9,2,3,-1,-1,47,53,0.00,0.00,0.77,1.97,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,2.88,2.90,1.48,3.00,4.70,9.30,2.23,1.55,Vatani Stadium
1724342400,Aug 22 2024 - 4:00pm,complete,N/A,Gol Gohar,Esteghlal Khuzestan,Iman Kahish,2,0.00,0.00,1.47,0.60,2,0,2,0,0,0,"51,77","",8,2,1,0,0,0,0,1,0,0,10,3,5,1,5,2,-1,-1,55,45,0.00,0.00,1.35,0.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.20,4.33,1.50,2.63,4.95,9.90,2.38,1.49,Imam Ali Stadium
1724342400,Aug 22 2024 - 4:00pm,complete,N/A,Aluminium Arak,Nassaji Mazandaran,Mouood Bonyadifar,2,0.00,0.00,1.47,0.80,1,1,2,1,1,0,"42","90'4",4,3,0,0,2,0,0,0,1,1,3,10,2,5,1,5,-1,-1,52,48,0.00,0.00,0.89,1.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,2.63,3.70,1.67,3.50,6.25,12.00,2.50,1.42,Imam Khomeini Stadium
