timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1784907900,Jul 24 2026 - 3:45pm,complete,N/A,Beroe,Hebar 1918,N/A,1,0.00,0.00,3.00,1.00,2,1,3,1,1,0,"25,67","61",2,6,0,0,0,0,0,0,0,0,13,11,5,2,8,9,14,18,44,56,0.00,0.00,1.50,1.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,2.95,2.74,1.36,2.15,4.00,7.80,1.84,1.83,Boris Paichadze Dinamo Arena
1784993400,Jul 25 2026 - 3:30pm,complete,N/A,Nesebar,Etar,N/A,1,0.00,0.00,1.75,1.50,1,5,6,4,1,3,"21","7,35,37,47,87",5,9,0,0,0,0,0,0,0,0,11,20,2,8,9,12,11,15,33,67,0.00,0.00,1.29,2.54,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.54,3.58,1.85,1.25,1.79,3.15,5.90,1.68,2.02,Gradski stadion
1784993400,Jul 25 2026 - 3:30pm,complete,N/A,Sportist Svoge,Montana,N/A,1,0.00,0.00,1.25,0.33,2,2,4,2,1,1,"10,70","16,90'3",2,7,0,0,0,0,0,0,0,0,7,9,7,4,0,5,20,11,40,60,0.00,0.00,1.22,1.30,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.53,2.78,2.77,1.40,2.31,4.20,8.60,1.92,1.75,Gradski Stadion
1784998800,Jul 25 2026 - 5:00pm,complete,N/A,Yantra 2019,Spartak Pleven,N/A,1,0.00,0.00,2.25,1.33,0,2,2,0,0,0,"","52,70",7,5,0,0,0,0,0,0,0,0,10,15,2,2,8,13,11,14,53,47,0.00,0.00,1.40,1.61,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.36,4.00,6.75,1.37,2.15,3.92,8.10,2.24,1.57,N/A
1784998800,Jul 25 2026 - 5:00pm,complete,N/A,Fratria,Marek,N/A,1,0.00,0.00,2.25,0.80,0,1,1,1,0,1,"","14",6,2,0,0,0,0,0,0,0,0,15,7,3,3,12,4,11,11,63,37,0.00,0.00,1.75,1.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.35,3.65,6.39,1.42,2.25,4.20,8.20,2.34,1.51,N/A
1784998800,Jul 25 2026 - 5:00pm,complete,N/A,Lokomotiv G. Oryahovitsa,Chernomorets 1919 Burgas,N/A,1,0.00,0.00,1.33,1.25,1,1,2,0,0,0,"89","73",5,2,0,0,0,0,0,0,0,0,4,5,1,2,3,3,21,28,57,43,0.00,0.00,0.52,0.69,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.75,2.95,2.50,1.30,2.10,3.58,7.20,1.79,1.88,N/A
1785252600,Jul 28 2026 - 3:30pm,complete,N/A,Rilski Sportist,Ludogorets II,N/A,1,0.00,0.00,1.75,1.00,0,1,1,0,0,0,"","67",4,2,0,0,0,0,0,0,0,0,13,5,6,2,7,3,9,14,69,31,0.00,0.00,1.73,0.70,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.75,3.60,3.69,1.25,1.89,3.30,6.50,1.80,1.85,N/A
1785252600,Jul 28 2026 - 3:30pm,complete,N/A,Dobrudzha 1919,OFK Pirin,N/A,1,0.00,0.00,1.25,0.00,5,1,6,2,2,0,"15,45'1,55,62,90","74",6,2,0,0,0,0,0,0,0,0,18,12,5,5,13,7,8,10,44,56,0.00,0.00,1.65,1.32,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.68,3.40,4.60,1.32,2.07,3.50,7.50,1.97,1.72,N/A
1785252600,Jul 28 2026 - 3:30pm,complete,N/A,Vihren Sandanski,CSKA Sofia II,N/A,1,0.00,0.00,1.00,1.75,1,1,2,0,0,0,"90","58",10,5,0,0,0,0,0,0,0,0,17,16,8,3,9,13,18,12,51,49,0.00,0.00,2.13,1.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.26,3.85,1.23,1.83,2.92,5.35,1.70,1.99,N/A
1785596400,Aug 01 2026 - 3:00pm,complete,N/A,Chernomorets 1919 Burgas,Beroe,N/A,2,0.00,0.00,2.00,0.33,1,0,1,1,1,0,"14","",3,6,0,0,0,0,0,0,0,0,4,7,3,3,1,4,16,16,43,57,0.00,0.00,0.93,1.16,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.84,3.40,3.54,1.37,2.15,4.15,8.30,1.96,1.74,N/A
