timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1741357800,Mar 07 2025 - 2:30pm,complete,N/A,AGMK,Buxoro,Gayrat Djuraev,1,0.00,0.00,1.93,0.53,2,1,3,2,1,1,"11,90'2","18",5,1,2,0,1,0,2,0,0,1,14,6,4,2,10,4,12,14,67,33,0.00,0.00,1.50,0.80,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.48,3.90,5.50,1.24,1.85,2.92,5.35,1.96,1.81,N/A
1741437900,Mar 08 2025 - 12:45pm,complete,N/A,Qizilqum,Termez Surkhon,N/A,1,0.00,0.00,1.67,0.60,2,0,2,1,1,0,"9,90'4","",3,3,1,0,2,0,1,0,2,0,11,12,7,3,4,9,15,10,29,71,0.00,0.00,1.64,1.44,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,2.75,2.84,1.38,2.25,4.20,8.60,1.91,1.80,Stadion Dinamo
1741444200,Mar 08 2025 - 2:30pm,complete,N/A,Kokand-1912,Andijan,Doston Rahmonov,1,0.00,0.00,1.47,0.87,1,1,2,2,1,1,"43","36",3,4,1,0,2,0,0,1,1,1,10,10,3,3,7,7,9,6,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.46,2.90,2.51,1.30,2.10,3.70,7.60,1.79,1.87,Markaziy Stadion
1741446000,Mar 08 2025 - 3:00pm,complete,N/A,Bunyodkor,Neftchi,Timur Tukhtasinov,1,0.00,0.00,1.53,1.80,2,2,4,2,1,1,"8,73","15,47",2,9,1,0,0,0,0,1,0,0,10,8,6,3,4,5,10,9,53,47,0.00,0.00,1.51,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.85,3.00,2.15,1.42,2.25,4.00,8.50,1.98,1.72,N/A
1741523400,Mar 09 2025 - 12:30pm,complete,N/A,Xorazm,Shortan,Olim Tuychibaev,1,0.00,0.00,0.93,0.33,2,0,2,1,1,0,"90'6,40","",2,8,1,0,1,0,1,0,0,1,10,9,5,4,5,5,-1,-1,43,57,0.00,0.00,1.34,1.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,2.70,2.88,1.57,2.63,0.00,0.00,0.00,0.00,N/A
1741530600,Mar 09 2025 - 2:30pm,complete,N/A,Navbahor,Dinamo Samarqand,Ravshan Abduvaxidov,1,0.00,0.00,1.80,1.93,0,0,0,0,0,0,"","",9,6,2,0,2,0,1,1,1,1,17,14,4,7,13,7,8,12,45,55,0.00,0.00,1.68,1.71,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.39,3.75,6.16,1.28,2.05,3.50,7.30,2.10,1.65,Markaziy Stadion
1741532400,Mar 09 2025 - 3:00pm,complete,N/A,Nasaf,Sogdiana,N/A,1,0.00,0.00,2.13,0.67,1,0,1,1,1,0,"35","",2,3,2,0,1,0,1,1,0,1,14,7,4,1,10,6,14,8,43,57,0.00,0.00,1.48,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,3.58,5.51,1.29,2.01,3.48,6.80,2.10,1.67,Markaziy Stadion
1741962600,Mar 14 2025 - 2:30pm,complete,N/A,Buxoro,Qizilqum,Doston Rahmonov,2,0.00,0.00,1.27,0.73,2,0,2,1,1,0,"9,82","",1,4,2,0,2,0,1,1,1,1,10,10,4,0,6,10,12,7,41,59,0.00,0.00,1.20,1.01,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.30,2.88,2.15,1.33,2.35,3.75,7.50,1.85,1.85,Buxoro Sport Majmuasi
1741962600,Mar 14 2025 - 2:30pm,complete,N/A,Neftchi,Kokand-1912,N/A,2,0.00,0.00,2.47,0.80,0,0,0,0,0,0,"","",7,5,1,0,1,0,0,1,1,0,17,8,2,1,15,7,12,13,64,36,0.00,0.00,1.59,0.81,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.73,3.20,4.50,1.31,2.25,3.88,8.40,1.95,1.75,Stadion Istiqlol
1742043300,Mar 15 2025 - 12:55pm,complete,N/A,Shortan,Bunyodkor,Ibrohim Ismoilov,2,0.00,0.00,0.80,1.73,0,2,2,1,0,1,"","23,58",1,2,0,0,1,0,0,0,1,0,11,16,2,11,9,5,15,10,47,53,0.00,0.00,1.20,2.12,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.20,2.70,0.00,2.10,0.00,0.00,0.00,0.00,N/A
1742049000,Mar 15 2025 - 2:30pm,complete,N/A,Andijan,Nasaf,Rustam Lutfullin,2,0.00,0.00,1.47,1.80,1,1,2,2,1,1,"14","28",4,4,2,0,3,0,1,1,0,3,12,15,2,4,10,11,19,13,46,54,0.00,0.00,1.20,1.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.29,2.70,2.48,1.47,2.35,4.70,10.50,2.10,1.71,Stadion Soglom Avlod
1742051700,Mar 15 2025 - 3:15pm,complete,N/A,Dinamo Samarqand,Mash'al,N/A,2,0.00,0.00,1.93,0.87,1,0,1,1,1,0,"45","",4,5,2,0,1,0,1,1,0,1,15,12,5,2,10,10,9,8,50,50,0.00,0.00,1.80,1.21,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.74,3.38,4.51,1.33,2.10,3.70,7.80,1.91,1.80,Stadion Dinamo
1742129100,Mar 16 2025 - 12:45pm,complete,N/A,Termez Surkhon,Xorazm,Ravshan Abduvaxidov,2,0.00,0.00,1.73,0.87,0,2,2,2,0,2,"","32,11",10,3,3,0,0,0,1,2,0,0,9,9,1,5,8,4,9,13,62,38,0.00,0.00,1.14,1.35,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.50,3.70,1.32,2.25,3.34,6.30,1.97,1.71,N/A
1742135400,Mar 16 2025 - 2:30pm,complete,N/A,Sogdiana,Navbahor,Axrol Riskullaev,2,0.00,0.00,1.80,0.87,2,3,5,2,1,1,"76,14","2,66,90",8,6,2,0,3,0,0,2,1,2,14,17,7,5,7,12,8,9,58,42,0.00,0.00,1.84,1.81,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.25,2.75,1.41,2.08,4.25,8.30,2.00,1.78,N/A
1742137200,Mar 16 2025 - 3:00pm,complete,N/A,AGMK,Pakhtakor,Asker Nadjafaliev,2,3.00,0.00,1.93,1.60,2,0,2,1,1,0,"88,17","",1,6,4,0,1,0,1,3,1,0,6,9,2,2,4,7,23,4,29,71,1.50,0.00,0.67,0.90,1.50,50,50,50,0,0,50,50,0,50,5.00,2.00,2.40,3.20,2.63,1.27,1.95,3.50,7.40,1.73,2.06,N/A
