timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1754146800,Aug 02 2025 - 3:00pm,complete,200,Marek,Sportist Svoge,Boris Popov,2,3.00,0.00,1.63,0.81,0,0,0,0,0,0,"","",5,2,-1,-1,-1,-1,-1,-1,-1,-1,15,12,3,7,12,5,-1,-1,58,42,1.23,0.00,1.47,1.50,0.50,0,0,0,0,0,0,0,0,50,3.00,0.00,1.45,3.60,7.00,1.52,2.59,5.50,9.00,2.93,1.34,Stadion Bonchuk
1754154000,Aug 02 2025 - 5:00pm,complete,140,Dunav 2010,Lokomotiv G. Oryahovitsa,Hristiana Guteva,2,0.00,0.00,2.31,0.94,2,1,3,2,2,0,"45,45'3","77",7,1,0,0,0,0,0,0,0,0,9,7,5,5,4,2,13,13,51,49,0.00,0.00,1.17,0.96,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.37,4.10,7.75,1.36,2.13,3.78,7.00,2.45,1.48,N/A
1754233200,Aug 03 2025 - 3:00pm,canceled,N/A,Belasitsa,Levski Krumovgrad,N/A,2,0.00,0.00,0.81,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1754240400,Aug 03 2025 - 5:00pm,complete,N/A,Ludogorets II,CSKA Sofia II,N/A,2,0.00,0.00,1.75,1.38,4,1,5,2,1,1,"34,71,63,83","45'3",2,6,0,0,0,0,0,0,0,0,15,13,6,6,9,7,11,18,52,48,0.00,1.13,1.66,1.45,1.50,50,50,50,0,0,0,50,50,50,4.00,0.00,1.91,3.20,3.80,1.35,2.20,3.55,8.50,1.81,1.75,N/A
1754240400,Aug 03 2025 - 5:00pm,complete,N/A,OFK Pirin,FK Minyor Pernik,N/A,2,0.00,0.00,1.44,0.94,1,0,1,0,0,0,"62","",10,2,0,0,0,0,0,0,0,0,14,0,7,0,7,0,12,14,59,41,0.00,0.00,1.76,0.31,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.53,3.50,5.80,1.34,2.11,3.72,5.80,2.14,1.60,N/A
1754406000,Aug 05 2025 - 3:00pm,complete,110,Hebar 1918,Fratria,Stanimir Todorov,2,0.00,0.00,1.13,1.69,1,3,4,2,0,2,"90'5","16,42,72",7,6,0,0,0,0,0,0,0,0,9,10,5,6,4,4,15,13,58,42,0.00,0.00,1.40,1.35,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.86,3.35,3.80,1.18,1.58,3.00,5.50,1.69,2.00,N/A
1754413200,Aug 05 2025 - 5:00pm,complete,450,Etar,Sevlievo,Martin Markov,2,0.00,0.00,1.69,1.13,0,0,0,0,0,0,"","",4,6,0,0,0,0,0,0,0,0,11,9,4,3,7,6,15,16,52,48,0.00,0.00,1.33,1.01,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.36,3.90,7.50,0.00,2.15,0.00,0.00,2.38,1.53,Stadion Ivailo
1754751600,Aug 09 2025 - 3:00pm,complete,100,Sevlievo,Marek,Denislav Stalev,3,0.00,0.00,0.88,0.94,0,0,0,0,0,0,"","",7,6,0,0,0,0,0,0,0,0,11,10,4,2,7,8,9,11,52,48,0.39,0.00,1.20,1.03,1.00,0,50,0,0,0,0,0,50,50,4.00,0.00,2.80,2.85,2.38,1.52,2.62,0.00,0.00,2.25,1.57,N/A
1754751600,Aug 09 2025 - 3:00pm,complete,150,FK Minyor Pernik,Chernomorets 1919 Burgas,Kristiyan Mladenov Todorov,3,1.00,0.00,0.94,1.06,1,1,2,1,0,1,"90'4","2",9,2,0,0,0,0,0,0,0,0,14,9,4,5,10,4,9,12,58,42,1.97,1.42,1.54,1.22,2.50,100,100,50,0,0,50,100,0,100,12.00,0.00,2.35,3.00,2.50,1.36,2.22,4.15,8.00,1.84,1.67,N/A
1754751600,Aug 09 2025 - 3:00pm,canceled,N/A,Levski Krumovgrad,OFK Pirin,N/A,3,0.00,1.00,0.00,0.94,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.31,0.00,0.00,1.00,50,50,0,0,0,0,50,0,50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
